PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,deck,num,side
4330_01,Mars,False,55 Cancri e,28.0,False,False,False,False,False,False,True,D,140.0,S
4332_01,Earth,True,55 Cancri e,17.0,False,False,False,False,False,False,True,G,707.0,S
4333_01,Europa,False,55 Cancri e,28.0,False,False,False,False,False,False,False,B,141.0,P
4334_01,Europa,True,TRAPPIST-1e,47.0,False,False,False,False,False,False,True,A,53.0,S
4335_01,Mars,True,TRAPPIST-1e,34.0,False,False,False,False,False,False,False,E,281.0,S
4336_01,Europa,False,TRAPPIST-1e,29.0,True,True,True,True,True,True,True,C,155.0,S
4336_02,Europa,True,TRAPPIST-1e,14.0,False,False,False,False,False,False,True,C,155.0,S
4336_03,Europa,False,TRAPPIST-1e,36.0,False,False,False,False,False,False,True,F,427.0,S
4336_04,Europa,False,55 Cancri e,40.0,False,False,False,False,False,False,True,C,155.0,S
4337_01,Mars,False,TRAPPIST-1e,49.0,False,False,False,False,False,False,True,F,813.0,S
4338_01,Europa,False,TRAPPIST-1e,51.0,False,False,False,False,False,False,True,C,156.0,S
4338_02,Europa,False,TRAPPIST-1e,41.0,False,False,False,False,False,False,True,C,156.0,S
4338_03,Europa,False,55 Cancri e,44.0,False,False,False,False,False,False,True,C,156.0,S
4339_01,Mars,False,TRAPPIST-1e,47.0,False,False,False,False,False,False,False,F,814.0,S
4340_01,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,F,815.0,S
4343_01,Earth,True,PSO J318.5-22,13.0,False,False,False,False,False,False,True,G,708.0,S
4344_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,816.0,S
4345_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,G,717.0,P
4346_01,Earth,False,55 Cancri e,22.0,False,False,False,False,False,False,True,E,274.0,P
4347_01,Earth,False,TRAPPIST-1e,50.0,False,False,False,False,False,False,False,G,718.0,P
4348_01,Europa,True,TRAPPIST-1e,47.0,True,True,True,True,True,True,True,B,142.0,P
4349_01,Mars,False,TRAPPIST-1e,55.0,False,False,False,False,False,False,False,E,275.0,P
4350_01,Earth,True,TRAPPIST-1e,21.0,False,False,False,False,False,False,True,G,709.0,S
4350_02,Earth,False,PSO J318.5-22,39.0,False,False,False,False,False,False,False,G,709.0,S
4351_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,F,895.0,P
4352_01,Europa,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,True,C,157.0,S
4352_02,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,C,157.0,S
4354_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,E,276.0,P
4356_01,Europa,True,55 Cancri e,28.0,False,False,False,False,False,False,True,B,167.0,S
4357_01,Mars,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,D,148.0,P
4358_01,Earth,False,PSO J318.5-22,20.0,False,False,False,False,False,False,True,F,818.0,S
4359_01,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,C,137.0,P
4359_02,Europa,False,55 Cancri e,40.0,False,False,False,False,False,False,True,C,137.0,P
4359_03,Europa,False,55 Cancri e,54.0,False,False,False,False,False,False,False,C,137.0,P
4360_01,Mars,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,896.0,P
4361_01,Earth,False,55 Cancri e,27.0,False,False,False,False,False,False,True,F,819.0,S
4362_01,Europa,False,TRAPPIST-1e,43.0,False,False,False,False,False,False,True,B,168.0,S
4364_01,Earth,True,PSO J318.5-22,25.0,False,False,False,False,False,False,True,G,720.0,P
4365_01,Earth,False,TRAPPIST-1e,13.0,False,False,False,False,False,False,False,F,898.0,P
4366_01,Earth,False,PSO J318.5-22,15.0,False,False,False,False,False,False,True,F,899.0,P
4367_01,Earth,True,55 Cancri e,37.0,False,False,False,False,False,False,True,G,710.0,S
4368_01,Mars,True,55 Cancri e,32.0,False,False,False,False,False,False,True,F,900.0,P
4369_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,F,820.0,S
4370_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,F,427.0,S
4371_01,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,C,158.0,S
4371_02,Europa,False,55 Cancri e,39.0,False,False,False,False,False,False,False,C,158.0,S
4371_03,Earth,True,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,C,158.0,S
4371_04,Europa,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,C,158.0,S
4371_05,Europa,False,55 Cancri e,34.0,False,False,False,False,False,False,True,C,158.0,S
4372_01,Mars,True,TRAPPIST-1e,54.0,False,False,False,False,False,False,True,F,821.0,S
4372_02,Mars,False,TRAPPIST-1e,42.0,False,False,False,False,False,False,False,E,283.0,S
4373_01,Earth,False,PSO J318.5-22,36.0,False,False,False,False,False,False,False,F,822.0,S
4376_01,Earth,False,PSO J318.5-22,43.0,False,False,False,False,False,False,True,E,284.0,S
4382_01,Earth,False,PSO J318.5-22,23.0,False,False,False,False,False,False,True,F,901.0,P
4383_01,Europa,False,TRAPPIST-1e,57.0,False,False,False,False,False,False,True,B,169.0,S
4386_01,Europa,False,TRAPPIST-1e,54.0,False,False,False,False,False,False,True,B,170.0,S
4386_02,Europa,False,TRAPPIST-1e,51.0,False,False,False,False,False,False,True,B,170.0,S
4387_01,Mars,False,PSO J318.5-22,32.0,False,False,False,False,False,False,False,F,902.0,P
4388_01,Europa,False,TRAPPIST-1e,33.0,False,False,False,False,False,False,True,B,171.0,S
4390_01,Mars,True,TRAPPIST-1e,8.0,False,False,False,False,False,False,True,F,903.0,P
4390_02,Mars,True,TRAPPIST-1e,44.0,False,False,False,False,False,False,True,F,903.0,P
4390_03,Mars,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,F,903.0,P
4391_01,Earth,False,TRAPPIST-1e,48.0,False,False,False,False,False,False,True,F,904.0,P
4392_01,Earth,False,55 Cancri e,13.0,False,False,False,False,False,False,False,G,714.0,S
4393_01,Earth,True,TRAPPIST-1e,5.0,False,False,False,False,False,False,False,G,722.0,P
4393_02,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,E,278.0,P
4395_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,F,905.0,P
4396_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,G,715.0,S
4397_01,Earth,True,PSO J318.5-22,35.0,False,False,False,False,False,False,True,F,427.0,S
4399_01,Earth,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,False,G,724.0,P
4400_01,Mars,False,TRAPPIST-1e,32.0,False,False,False,False,False,False,False,E,285.0,S
4400_02,Mars,False,55 Cancri e,0.0,False,False,False,False,False,False,True,F,830.0,S
4400_03,Mars,True,TRAPPIST-1e,5.0,False,False,False,False,False,False,True,F,830.0,S
4401_01,Earth,False,55 Cancri e,16.0,False,False,False,False,False,False,True,G,716.0,S
4401_02,Earth,True,PSO J318.5-22,18.0,False,False,False,False,False,False,True,G,716.0,S
4402_01,Earth,True,PSO J318.5-22,29.0,False,False,False,False,False,False,False,G,725.0,P
4403_01,Earth,False,TRAPPIST-1e,55.0,False,False,False,False,False,False,False,F,831.0,S
4403_02,Earth,False,TRAPPIST-1e,41.0,False,False,False,False,False,False,False,G,717.0,S
4404_01,Earth,False,TRAPPIST-1e,38.0,False,False,False,False,False,False,False,G,726.0,P
4405_01,Europa,True,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,C,159.0,S
4407_01,Earth,True,TRAPPIST-1e,55.0,False,False,False,False,False,False,True,G,719.0,S
4408_01,Mars,True,TRAPPIST-1e,75.0,False,False,False,False,False,False,True,F,906.0,P
4409_01,Europa,False,TRAPPIST-1e,50.0,False,False,False,False,False,False,True,C,160.0,S
4410_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,G,720.0,S
4411_01,Earth,False,PSO J318.5-22,37.0,False,False,False,False,False,False,True,G,721.0,S
4413_01,Earth,False,TRAPPIST-1e,33.0,False,False,False,False,False,False,False,G,722.0,S
4415_01,Mars,False,TRAPPIST-1e,45.0,False,False,False,False,False,False,False,F,833.0,S
4416_01,Europa,True,55 Cancri e,47.0,False,False,False,False,False,False,True,B,143.0,P
4422_01,Europa,True,TRAPPIST-1e,13.0,False,False,False,False,False,False,True,B,172.0,S
4422_02,Europa,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,B,172.0,S
4424_01,Mars,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,E,287.0,S
4426_01,Mars,True,TRAPPIST-1e,30.0,False,False,False,False,False,False,True,F,835.0,S
4427_01,Europa,False,55 Cancri e,39.0,False,False,False,False,False,False,False,D,141.0,S
4427_02,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,D,141.0,S
4428_01,Europa,False,55 Cancri e,29.0,False,False,False,False,False,False,True,C,162.0,S
4429_01,Mars,False,TRAPPIST-1e,16.0,False,False,False,False,False,False,False,E,288.0,S
4430_01,Earth,False,PSO J318.5-22,18.0,False,False,False,False,False,False,True,F,836.0,S
4431_01,Earth,False,55 Cancri e,38.0,False,False,False,False,False,False,False,G,727.0,P
4432_01,Earth,True,TRAPPIST-1e,50.0,False,False,False,False,False,False,False,G,728.0,P
4433_01,Earth,True,PSO J318.5-22,21.0,False,False,False,False,False,False,False,G,729.0,P
4436_01,Earth,True,PSO J318.5-22,22.0,False,False,False,False,False,False,True,G,730.0,P
4437_01,Earth,True,TRAPPIST-1e,20.0,False,False,False,False,False,False,True,G,725.0,S
4438_01,Mars,False,TRAPPIST-1e,36.0,False,False,False,False,False,False,False,F,910.0,P
4440_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,F,911.0,P
4441_01,Europa,True,55 Cancri e,31.0,True,True,True,True,True,True,True,B,144.0,P
4441_02,Europa,True,TRAPPIST-1e,39.0,False,False,False,False,False,False,True,B,144.0,P
4441_03,Europa,False,55 Cancri e,50.0,False,False,False,False,False,False,True,B,144.0,P
4444_01,Earth,False,TRAPPIST-1e,40.0,False,False,False,False,False,False,False,E,291.0,S
4445_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,F,912.0,P
4446_01,Europa,False,TRAPPIST-1e,38.0,False,False,False,False,False,False,False,B,175.0,S
4446_02,Europa,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,B,175.0,S
4446_03,Europa,True,55 Cancri e,59.0,False,False,False,False,False,False,True,B,175.0,S
4446_04,Europa,False,55 Cancri e,41.0,False,False,False,False,False,False,True,B,175.0,S
4446_05,Europa,False,TRAPPIST-1e,33.0,False,False,False,False,False,False,True,B,175.0,S
4447_01,Earth,True,TRAPPIST-1e,54.0,False,False,False,False,False,False,True,F,427.0,S
4448_01,Earth,False,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,F,913.0,P
4449_01,Mars,False,TRAPPIST-1e,43.0,False,False,False,False,False,False,True,D,142.0,S
4450_01,Europa,True,55 Cancri e,26.0,False,False,False,False,False,False,True,C,140.0,P
4450_02,Europa,False,55 Cancri e,65.0,False,False,False,False,False,False,True,C,140.0,P
4450_03,Europa,True,55 Cancri e,22.0,False,False,False,False,False,False,True,C,140.0,P
4450_04,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,C,140.0,P
4451_01,Earth,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,True,F,914.0,P
4452_01,Earth,True,TRAPPIST-1e,30.0,False,False,False,False,False,False,True,G,727.0,S
4453_01,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,D,149.0,P
4456_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,F,916.0,P
4457_01,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,F,917.0,P
4459_01,Earth,True,PSO J318.5-22,16.0,False,False,False,False,False,False,True,G,733.0,P
4461_01,Mars,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,838.0,S
4462_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,918.0,P
4463_01,Europa,True,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,B,145.0,P
4463_02,Europa,True,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,B,145.0,P
4464_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,G,728.0,S
4465_01,Europa,True,TRAPPIST-1e,2.0,False,False,False,False,False,False,False,A,54.0,S
4465_02,Europa,False,TRAPPIST-1e,43.0,False,False,False,False,False,False,False,A,54.0,S
4465_03,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,A,54.0,S
4466_01,Europa,False,55 Cancri e,31.0,True,True,True,True,True,True,False,A,40.0,P
4467_01,Earth,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,F,919.0,P
4469_01,Europa,True,TRAPPIST-1e,26.0,False,False,False,False,False,False,True,B,146.0,P
4469_02,Europa,False,55 Cancri e,43.0,False,False,False,False,False,False,False,B,146.0,P
4470_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,F,839.0,S
4472_01,Earth,False,PSO J318.5-22,24.0,False,False,False,False,False,False,False,G,734.0,P
4472_02,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,F,920.0,P
4473_01,Mars,False,55 Cancri e,13.0,False,False,False,False,False,False,False,F,841.0,S
4473_02,Mars,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,E,292.0,S
4474_01,Earth,True,TRAPPIST-1e,2.0,False,False,False,False,False,False,True,G,730.0,S
4474_02,Earth,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,G,730.0,S
4474_03,Earth,True,TRAPPIST-1e,2.0,False,False,False,False,False,False,True,G,730.0,S
4475_01,Europa,False,TRAPPIST-1e,50.0,True,True,True,True,True,True,False,A,55.0,S
4475_02,Europa,True,55 Cancri e,27.0,False,False,False,False,False,False,True,A,55.0,S
4476_01,Earth,False,TRAPPIST-1e,26.0,False,False,False,False,False,False,False,F,921.0,P
4477_01,Earth,False,55 Cancri e,31.0,False,False,False,False,False,False,False,G,731.0,S
4479_01,Mars,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,D,150.0,P
4482_01,Earth,False,55 Cancri e,4.0,False,False,False,False,False,False,False,G,732.0,S
4482_02,Earth,False,TRAPPIST-1e,9.0,False,False,False,False,False,False,True,G,732.0,S
4482_03,Earth,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,True,G,732.0,S
4482_04,Earth,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,G,732.0,S
4482_05,Earth,True,TRAPPIST-1e,3.0,False,False,False,False,False,False,True,G,732.0,S
4483_01,Mars,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,False,D,151.0,P
4483_02,Mars,False,TRAPPIST-1e,63.0,False,False,False,False,False,False,False,D,151.0,P
4485_01,Mars,True,TRAPPIST-1e,34.0,False,False,False,False,False,False,True,F,922.0,P
4485_02,Mars,False,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,F,922.0,P
4486_01,Earth,True,TRAPPIST-1e,26.0,False,False,False,False,False,False,True,G,733.0,S
4487_01,Earth,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,False,G,735.0,P
4490_01,Europa,False,55 Cancri e,34.0,False,False,False,False,False,False,False,D,143.0,S
4491_01,Europa,False,TRAPPIST-1e,36.0,False,False,False,False,False,False,False,B,148.0,P
4492_01,Earth,True,TRAPPIST-1e,46.0,False,False,False,False,False,False,True,G,736.0,P
4493_01,Earth,False,TRAPPIST-1e,26.0,False,False,False,False,False,False,True,F,845.0,S
4494_01,Mars,True,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,F,846.0,S
4496_01,Earth,False,55 Cancri e,20.0,False,False,False,False,False,False,True,F,924.0,P
4497_01,Earth,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,G,737.0,P
4498_01,Earth,False,55 Cancri e,11.0,False,False,False,False,False,False,False,G,734.0,S
4498_02,Earth,True,PSO J318.5-22,14.0,False,False,False,False,False,False,False,G,734.0,S
4498_03,Earth,True,PSO J318.5-22,4.0,False,False,False,False,False,False,True,G,734.0,S
4498_04,Earth,False,TRAPPIST-1e,11.0,False,False,False,False,False,False,False,G,734.0,S
4498_05,Earth,True,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,G,734.0,S
4498_06,Earth,False,TRAPPIST-1e,15.0,False,False,False,False,False,False,True,G,734.0,S
4498_07,Earth,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,False,G,734.0,S
4498_08,Earth,False,TRAPPIST-1e,7.0,False,False,False,False,False,False,False,G,734.0,S
4500_01,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,F,847.0,S
4501_01,Earth,True,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,G,735.0,S
4502_01,Mars,True,TRAPPIST-1e,26.0,False,False,False,False,False,False,False,E,281.0,P
4505_01,Europa,False,55 Cancri e,53.0,False,False,False,False,False,False,True,C,165.0,S
4505_02,Europa,False,TRAPPIST-1e,40.0,False,False,False,False,False,False,False,C,165.0,S
4506_01,Mars,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,E,294.0,S
4508_01,Mars,False,55 Cancri e,54.0,False,False,False,False,False,False,False,F,926.0,P
4508_02,Mars,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,E,283.0,P
4508_03,Mars,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,False,F,926.0,P
4509_01,Mars,False,TRAPPIST-1e,48.0,False,False,False,False,False,False,True,E,295.0,S
4509_02,Mars,False,PSO J318.5-22,41.0,False,False,False,False,False,False,True,D,144.0,S
4509_03,Mars,False,TRAPPIST-1e,13.0,False,False,False,False,False,False,True,D,144.0,S
4510_01,Europa,False,TRAPPIST-1e,57.0,False,False,False,False,False,False,True,B,177.0,S
4511_01,Europa,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,B,178.0,S
4511_02,Europa,True,55 Cancri e,48.0,False,False,False,False,False,False,True,B,178.0,S
4512_01,Mars,False,TRAPPIST-1e,34.0,False,False,False,False,False,False,False,E,296.0,S
4514_01,Earth,True,TRAPPIST-1e,16.0,False,False,False,False,False,False,True,G,736.0,S
4515_01,Earth,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,False,G,739.0,P
4515_02,Earth,False,55 Cancri e,15.0,False,False,False,False,False,False,True,G,739.0,P
4516_01,Earth,False,55 Cancri e,37.0,False,False,False,False,False,False,False,F,848.0,S
4517_01,Earth,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,F,849.0,S
4518_01,Earth,False,TRAPPIST-1e,49.0,False,False,False,False,False,False,False,G,740.0,P
4521_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,F,929.0,P
4522_01,Earth,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,F,850.0,S
4524_01,Earth,False,PSO J318.5-22,27.0,False,False,False,False,False,False,True,F,930.0,P
4529_01,Earth,False,55 Cancri e,43.0,False,False,False,False,False,False,False,G,738.0,S
4530_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,933.0,P
4531_01,Europa,True,TRAPPIST-1e,54.0,False,False,False,False,False,False,True,C,142.0,P
4532_01,Earth,True,TRAPPIST-1e,30.0,False,False,False,False,False,False,True,G,739.0,S
4533_01,Europa,True,TRAPPIST-1e,37.0,False,False,False,False,False,False,True,B,149.0,P
4534_01,Earth,False,55 Cancri e,30.0,False,False,False,False,False,False,True,F,851.0,S
4535_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,934.0,P
4535_02,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,G,742.0,P
4537_01,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,F,852.0,S
4538_01,Earth,False,TRAPPIST-1e,44.0,False,False,False,False,False,False,False,F,935.0,P
4539_01,Earth,False,55 Cancri e,0.0,False,False,False,False,False,False,True,G,740.0,S
4539_02,Earth,True,TRAPPIST-1e,15.0,False,False,False,False,False,False,True,G,740.0,S
4542_01,Europa,True,TRAPPIST-1e,19.0,False,False,False,False,False,False,True,B,150.0,P
4542_02,Europa,True,55 Cancri e,20.0,False,False,False,False,False,False,True,B,150.0,P
4543_01,Mars,False,PSO J318.5-22,20.0,True,True,True,True,True,True,False,F,936.0,P
4544_01,Earth,True,TRAPPIST-1e,34.0,False,False,False,False,False,False,True,G,743.0,P
4546_01,Earth,False,PSO J318.5-22,17.0,False,False,False,False,False,False,True,G,744.0,P
4547_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,True,E,297.0,S
4549_01,Earth,False,TRAPPIST-1e,42.0,False,False,False,False,False,False,False,E,298.0,S
4550_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,F,853.0,S
4552_01,Mars,False,TRAPPIST-1e,43.0,False,False,False,False,False,False,True,F,937.0,P
4553_01,Europa,False,PSO J318.5-22,55.0,True,True,True,True,True,True,False,C,143.0,P
4555_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,G,743.0,S
4557_01,Earth,False,TRAPPIST-1e,17.0,False,False,False,False,False,False,False,E,286.0,P
4558_01,Europa,False,55 Cancri e,54.0,False,False,False,False,False,False,False,C,167.0,S
4559_01,Earth,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,F,854.0,S
4560_01,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,G,744.0,S
4561_01,Europa,False,55 Cancri e,45.0,False,False,False,False,False,False,False,C,168.0,S
4562_01,Europa,True,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,B,180.0,S
4563_01,Europa,True,55 Cancri e,19.0,False,False,False,False,False,False,True,C,169.0,S
4564_01,Earth,False,TRAPPIST-1e,30.0,False,False,False,False,False,False,False,G,745.0,P
4565_01,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,G,746.0,P
4567_01,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,F,939.0,P
4568_01,Mars,False,TRAPPIST-1e,42.0,False,False,False,False,False,False,False,F,940.0,P
4569_01,Europa,True,55 Cancri e,29.0,False,False,False,False,False,False,True,B,151.0,P
4569_02,Europa,False,55 Cancri e,37.0,False,False,False,False,False,False,False,B,151.0,P
4570_01,Europa,True,TRAPPIST-1e,64.0,False,False,False,False,False,False,True,C,170.0,S
4571_01,Earth,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,G,745.0,S
4572_01,Earth,False,55 Cancri e,23.0,False,False,False,False,False,False,False,G,746.0,S
4573_01,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,F,856.0,S
4574_01,Mars,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,F,857.0,S
4575_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,F,941.0,P
4576_01,Earth,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,F,942.0,P
4577_01,Mars,False,TRAPPIST-1e,17.0,False,False,False,False,False,False,True,F,858.0,S
4580_01,Mars,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,True,F,860.0,S
4581_01,Europa,False,TRAPPIST-1e,33.0,False,False,False,False,False,False,True,B,181.0,S
4581_02,Europa,False,55 Cancri e,37.0,False,False,False,False,False,False,True,B,181.0,S
4585_01,Europa,False,55 Cancri e,32.0,False,False,False,False,False,False,False,B,182.0,S
4586_01,Mars,False,55 Cancri e,31.0,False,False,False,False,False,False,False,F,943.0,P
4587_01,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,A,42.0,P
4591_01,Europa,True,55 Cancri e,34.0,False,False,False,False,False,False,True,E,287.0,P
4592_01,Mars,False,TRAPPIST-1e,9.0,False,False,False,False,False,False,True,F,862.0,S
4592_02,Mars,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,F,862.0,S
4592_03,Mars,True,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,F,862.0,S
4592_04,Mars,True,TRAPPIST-1e,1.0,False,False,False,False,False,False,True,F,862.0,S
4593_01,Earth,False,TRAPPIST-1e,30.0,False,False,False,False,False,False,True,G,750.0,S
4594_01,Europa,False,TRAPPIST-1e,64.0,False,False,False,False,False,False,False,C,144.0,P
4594_02,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,C,144.0,P
4594_03,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,C,144.0,P
4594_04,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,C,144.0,P
4595_01,Europa,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,C,145.0,P
4596_01,Earth,True,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,G,751.0,S
4597_01,Earth,True,TRAPPIST-1e,32.0,False,False,False,False,False,False,True,G,748.0,P
4602_01,Earth,False,55 Cancri e,36.0,False,False,False,False,False,False,False,F,945.0,P
4603_01,Europa,False,55 Cancri e,26.0,False,False,False,False,False,False,True,C,171.0,S
4603_02,Europa,False,TRAPPIST-1e,36.0,False,False,False,False,False,False,False,C,171.0,S
4604_01,Earth,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,G,753.0,S
4605_01,Earth,False,TRAPPIST-1e,45.0,False,False,False,False,False,False,False,G,750.0,P
4606_01,Europa,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,C,172.0,S
4606_02,Europa,False,55 Cancri e,24.0,False,False,False,False,False,False,False,C,172.0,S
4607_01,Earth,False,PSO J318.5-22,23.0,False,False,False,False,False,False,False,G,751.0,P
4608_01,Earth,False,55 Cancri e,31.0,False,False,False,False,False,False,True,F,864.0,S
4609_01,Europa,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,C,173.0,S
4610_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,G,752.0,P
4611_01,Earth,True,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,G,754.0,S
4612_01,Earth,False,55 Cancri e,14.0,False,False,False,False,False,False,True,G,755.0,S
4613_01,Europa,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,B,152.0,P
4615_01,Mars,False,TRAPPIST-1e,42.0,False,False,False,False,False,False,True,F,865.0,S
4617_01,Earth,False,TRAPPIST-1e,53.0,False,False,False,False,False,False,False,F,866.0,S
4620_01,Earth,True,TRAPPIST-1e,46.0,False,False,False,False,False,False,False,G,757.0,S
4621_01,Mars,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,E,289.0,P
4622_01,Earth,True,55 Cancri e,25.0,False,False,False,False,False,False,True,G,753.0,P
4623_01,Europa,False,PSO J318.5-22,34.0,True,True,True,True,True,True,True,C,146.0,P
4624_01,Mars,False,TRAPPIST-1e,58.0,False,False,False,False,False,False,False,F,868.0,S
4625_01,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,B,183.0,S
4625_02,Europa,True,55 Cancri e,24.0,False,False,False,False,False,False,True,B,183.0,S
4625_03,Europa,False,TRAPPIST-1e,52.0,False,False,False,False,False,False,True,F,427.0,S
4625_04,Europa,True,55 Cancri e,25.0,False,False,False,False,False,False,True,B,183.0,S
4625_05,Europa,True,TRAPPIST-1e,17.0,False,False,False,False,False,False,True,B,183.0,S
4625_06,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,B,183.0,S
4625_07,Europa,True,55 Cancri e,29.0,False,False,False,False,False,False,True,B,183.0,S
